UserId,ProductId,Rating,Timestamp
AJWOIC9QYV8AV,B0000530LP,5,1376352000
A1TCMZLBHXJU4,B0000530LP,5,1377043200
A2S7YBFPZX1IGQ,B0000530O9,4,1362268800
A2OYOVE5A5TJ9K,B0000530O9,5,1367884800
A2T8TR9Y5EJ02T,B0000530O9,4,1358121600
A2HMP5LYU0BF6B,B0000531GD,4,1378944000
A7GWFBC3EBEB1,B0000531GV,5,1381881600
A25UGUXUG0Q0N0,B0000531GV,3,1385337600
A69ZX7310T8KY,B0000531GV,2,1397606400
A1ZAFZO6DFHGB3,B0000531II,5,1360022400
A1AMVA4R3G58TV,B0000531II,5,1077840000
A2U8QA856AC193,B0000531NU,5,1385251200
A3FKISQI0EW4V1,B0000531NU,1,1344643200
AYM5NQJE2K5S5,B0000531SW,3,1353369600
A39KY6KK1ELZGJ,B0000531SW,4,1401235200
A3M6VBOW521N1L,B0000531WM,5,1365552000
A3KJNSZ5UM3H23,B0000531WZ,5,1403049600
A21AJWWROH0OA8,B0000531WZ,4,1382313600
A28SSJC914FFS0,B0000531WZ,2,1380844800
A4TLGXK0WLM8W,B0000531WZ,5,1373414400
A2CCYTJQNBHFA0,B0000531WZ,5,1330646400
ACNON4BZACUUL,B0000531WZ,5,1363478400
A1ONZ8JRPLBNUI,B0000531WZ,5,1339286400
AJSYO5QGG4FNU,B0000531WZ,5,1405036800
A2I85TDI7XF3C3,B0000531WZ,5,1393545600
A22J0NRBF5PV,B0000531WZ,4,1391558400
A3US2U4S4X4K4N,B0000532AN,4,1366934400
A28VT9GQLOIX8P,B0000532AN,2,1385424000
A2R9M9ALI356JU,B00005333G,4,1316390400
A3PC0L6BU3ZF8T,B00005333G,4,1369785600
A3NSLQZTVCO7J6,B00005333G,5,1372291200
A3V2B6DWM544EN,B0000533CC,4,1258502400
A3EN1BBHJ7MU9X,B0000533CC,4,1399420800
A2SEMQS6880ATU,B0000533CC,5,1344211200
A1HC0DV6RF4PJ2,B0000533CC,5,1300752000
A147ZEBHWD04WD,B0000533CC,5,1400976000
A2DTZUZK9YRJVK,B0000534VO,4,1365206400
A2AQMSIS6DDBKR,B0000534VO,4,1371340800
A34KXKL8AA6ZY4,B0000534VO,4,1310083200
A2C5TL8XFHD28S,B0000534VO,5,1331251200
A1L0T1FYX5SNTB,B0000535CH,4,1383091200
A1L4HMBMDWGXT1,B0000535CH,5,1404086400
A2EEGQ1LLLB4LT,B0000535CH,5,1367539200
A28A1GD59S4FHA,B0000535CH,4,1346284800
A26156XXOY682A,B0000535CH,5,1400544000
AHMH37YPFM81K,B0000535CH,1,1336435200
A3I2O09MBTDSEX,B0000535CH,4,1344729600
A2NHZP5NE2PYU9,B0000535OF,5,1373414400
A2JPK8YGXZU9EX,B0000535RA,5,1394841600
A17TMNIJBWWT1U,B0000535RA,5,1330646400
A3ATUS0YXB7R3Y,B0000535RA,1,1392681600
AFLRVFIEGJM0G,B0000535RA,4,1329091200
A13AEVWGNTJDPG,B0000535RA,1,1403481600
AW1ZYWJOVC6LX,B0000535RC,4,1341014400
A1IREJVK1WBRXF,B0000535RC,3,1369440000
A17LSJ6LM4IEZZ,B0000535RD,5,1345161600
A1E21P3ANZH9WT,B0000535RD,5,1386979200
A2FRETOHGFZ1RI,B0000535RD,5,1313193600
A19B6DZSDVJ6WC,B0000535RD,5,1379030400
A25TG3UMU0VYPW,B0000535RD,3,1384560000
AMZ838OI2WL2H,B0000535RD,5,1315267200
A38U7ERUZCBOJ5,B0000535RD,5,1404000000
AV6823XS14U41,B0000535RD,3,1310428800
A117FC349SBSFK,B0000535RD,4,1404691200
ACSRICUKSJZ9W,B0000535RD,2,1363996800
A2RCT2FKA23FQK,B0000535RD,5,1359504000
A1AV9UHWFWQEWP,B0000535RD,5,1393113600
A2UDLXO1U8N9QS,B0000535U2,5,1369440000
A24ULOI63I389H,B0000535U2,5,1363046400
A1X51ZMMX35OCC,B0000535UA,3,1373587200
A8P6PAEI5UMYL,B0000535UA,3,1345334400
A2GV8R6KRD40AO,B0000535UA,3,1389398400
A18FTRFQQ141CP,B0000535UA,1,1338336000
A2T8JLXZ1WMXSU,B0000535UA,2,1306195200
AK1H26O8DLMNN,B0000535UM,5,1405123200
A2SYZ7P66KDEKH,B0000535UM,4,1318809600
AC3NT34U7ZH1V,B0000535UT,5,1319673600
A3E1KL2N4ZOQ8W,B0000535UT,5,1186876800
AU6YP4BSXCKMM,B0000535UT,5,1197417600
A1W31W7O8D5EW,B0000535VH,5,1401494400
AA0YPCLUF78B4,B000053676,1,1288224000
A3CPX9XWN4ZAFK,B000053676,5,1396051200
ANNQGKOOS1UI7,B0000536EK,5,1370390400
A3FDG1ASGMUQSL,B0000536EK,5,1182384000
A2OBSKT6BR46U4,B0000536EW,5,1376524800
AITPVQ9TKUIZT,B0000536EW,1,1331683200
A12OYN0X2GDUB,B0000536EW,5,1387324800
AOEG8BMAEV55U,B0000536F0,5,1403481600
A1JIS7AWYZZW93,B0000536F0,5,1390348800
A1IQ1AWOS81VDR,B0000536M2,5,1394496000
AJP3H8F7ZCN0A,B0000536M2,5,1371600000
A3KY1PXMMW6FSI,B0000536M2,4,1404518400
A15V4TJBVYLK94,B0000536M2,5,1367452800
AT9IIRZG9EA,B0000536M3,5,1404864000
A34SRDDM1W2DYI,B0000536M3,3,1377734400
A6GHRXC0DV5RN,B0000536M3,5,1365120000
A1N6OUHL1R2KEE,B0000536M3,5,1312329600
A3IMQQI99AS31S,B0000536M3,5,1354233600
ARGDPRYFGTAVS,B0000536M3,5,1364083200
A15V4TJBVYLK94,B0000536M3,5,1355961600
A32XL3BYNOTEGG,B0000536P3,3,1364083200
A0678500JUN3N7KUG4PS,B0000536P3,5,1391817600
A20KJABXJLXG9G,B0000536P3,5,1362960000
A1GHSW62QHK6KR,B0000536P3,5,1352073600
A2EY0T9FG0GU47,B0000536P3,5,1373673600
AOXOR3EZY55O4,B0000536P3,4,1369180800
ARGDPRYFGTAVS,B0000536P3,5,1363478400
A1VO8EPUKI9QQP,B0000536P3,4,1364860800
A37PS3J7E4FC4D,B0000536P3,5,1387929600
A3BZ9K4ALDF0T,B0000536P4,4,1394496000
A1LA6R8SFOP9T4,B0000536P4,3,1377216000
A2SMHS0XEDPQOH,B0000536P4,5,1403827200
A4LP09U88YZV0,B0000536P4,5,1360972800
A1PCJO8AH5CZHP,B0000536P4,5,1388448000
A3PJ5RJMOPGADY,B0000536P4,5,1387065600
A5A3C6XVDYUND,B0000536P4,5,1360281600
A2EY0T9FG0GU47,B0000536P4,4,1363392000
A3KCW7GFEL6V46,B0000536P4,5,1398988800
AC88UY0E4URNR,B0000536P4,5,1347753600
A10HXCOBSYFYKR,B0000536P4,5,1388534400
A2JM9W2V42XRU2,B0000536P4,5,1354147200
A42CRGRB74ZIJ,B0000536P4,3,1362614400
ACSRICUKSJZ9W,B00005375C,3,1368230400
A1QMVJBPR94EID,B000053L6W,4,1367280000
A35LUB5GEMBX1L,B000053L6W,4,1318723200
A3I568YFHLLN0B,B000053L6W,5,1245196800
ALNDL9TKCM56Q,B000056I89,4,1395792000
A1Z66KHEXSF3L5,B000056I89,5,1361577600
A31ISV94XSI8XM,B000056W5Y,3,1386633600
A34NF2QP0BH4SR,B000056W74,5,1366156800
AB0T4M5WPYM0I,B000056W74,5,1358812800
A1189D8IRP5I4A,B000056W74,5,1386460800
A292V24Y5TJIIC,B000056W74,3,1388966400
AU8QQGA0TZ29P,B000056W74,5,1356825600
A1L8K1QQGYB42U,B00005A43X,5,1400112000
A2ZBV3JLSMVIPZ,B00005A43X,5,1392076800
A28TWWUAWFVCTR,B00005A43X,3,1129161600
A3ME1BESFD3GOW,B00005A43X,4,1361923200
AON5YU2V520E3,B00005A43X,5,1360713600
ADFDG8SSPA0X2,B00005A43X,3,1265241600
A2AUEVQNRRLS7M,B00005A43X,5,1391299200
AJ1IQ121SMBRX,B00005A443,4,1384041600
A2AKESMBTW76AU,B00005A443,5,1311120000
A1KSC06LK9HNTF,B00005A9WP,2,1372377600
ACKIR762L25QD,B00005A9WP,3,1312675200
A3O5ZBQSX75GS9,B00005A9WP,3,1352764800
A2K3XOSNOAUENJ,B00005A9WP,3,1368748800
A3TI47Z7BDO45R,B00005A9WP,5,1323561600
A33BQXK2LZ1NZZ,B00005A9WP,5,1400112000
A1HAIYW6MYCCY8,B00005A9WP,3,1356912000
A2VTZQT8P0MK99,B00005A9WP,5,1381881600
A2JU3R4WD74388,B00005AVC7,4,1375920000
AZ18LV1QZT2SX,B00005B9FV,3,1299888000
A2F01NCH47R16O,B00005B9FV,3,1360281600
A7YF3FCTE8J3G,B00005CDSP,3,1393027200
A28Z8YW7M3TER4,B00005CDSP,2,1361750400
A17V41Z9JH17SW,B00005CDSP,1,1391385600
A1MXMTO2U4ZR1K,B00005CDSP,1,1354492800
ARDL6SVANGVCS,B00005CDSP,5,1361577600
A33FY37GLTT10G,B00005CDSP,4,1329955200
A5O7POXXUSO2G,B00005IBW0,5,1359504000
AF0UPE7DMK1N0,B00005NAOD,5,1370908800
A1KLKIKB18CSGI,B00005NAOD,4,1354665600
A2BVNK6D5ZZLA9,B00005NAOD,2,1362268800
AR1SVEHMOGP44,B00005NAOD,2,1333584000
A1ENY5PLD4S78P,B00005NAOD,5,1307145600
A2H97L4ZA29PDQ,B00005NAOD,5,1365465600
AIIZTJHZLV158,B00005NAOD,5,1385251200
A2T5TQ3G23JJ47,B00005NAOD,5,1396742400
ACSRICUKSJZ9W,B00005NAOD,5,1373328000
A111RPY6KBMZWH,B00005NAOD,4,1395014400
A2VTZQT8P0MK99,B00005NAOD,5,1381881600
A2T9DMWH2ZQGPI,B00005NAOD,5,1370995200
A2I85TDI7XF3C3,B00005NAOD,1,1352937600
A8E1AGMWF8Q2C,B00005NASR,5,1397520000
A29UL49K5BUL2I,B00005NFBD,2,1360972800
A3GMIID5ZJI1DY,B00005NFBD,5,1362096000
A1LM4PSE0HJQDW,B00005NFBD,5,1383004800
A3RDUMDB4WXFMR,B00005NFBD,3,1365552000
A3TI47Z7BDO45R,B00005NFBD,5,1323648000
A1NCCYZ93D52YP,B00005NFBD,5,1346198400
A2OYOVE5A5TJ9K,B00005NFBD,4,1359072000
AFZ4KPNLM24JL,B00005NFBD,5,1354752000
ANZUL0D4RP4HE,B00005NFBD,5,1356480000
ABA1SO9OTBYB5,B00005NFBJ,3,1400112000
A17LSJ6LM4IEZZ,B00005NFBJ,5,1343001600
AQETMQG1F0APY,B00005NFBJ,4,1392768000
A1J2JMO0785O5Y,B00005NFBJ,5,1398729600
AH1TBZQ2BTHTT,B00005NFBJ,3,1355788800
A3J5IV0PAR3X4P,B00005NFBJ,2,1368316800
A2OENV0Q6XM7RV,B00005NFBJ,5,1386633600
A12B203CDL7ZOA,B00005O0MZ,3,1333497600
A3ESTWDBNOUJQ7,B00005O0MZ,5,1364428800
AT08ZTZS42UJD,B00005O0MZ,5,1376870400
A3LQOJCPW9IFGF,B00005O0MZ,5,1355097600
A1EF53JQ2LMECR,B00005O0MZ,4,1125360000
AREHJAXG34D6C,B00005O0MZ,5,1123113600
A2UFBJ27YWPAA1,B00005O0MZ,2,1389657600
A8YNYC766JUKZ,B00005O0MZ,2,1402358400
A1PRBLV3FQGZG1,B00005O0MZ,5,1404086400
A1WJF1RSEXLR4C,B00005O0MZ,4,1400544000
A2UNQMTXEFYTV2,B00005O0MZ,4,1351987200
A1GH6BLR8T9T5A,B00005O0MZ,2,1318464000
A1ODJJBIRNSTU4,B00005O0MZ,5,1356566400
A10KGJFL0JXZOC,B00005O0MZ,4,1353456000
A7Q2AN1N9YZEX,B00005O0MZ,1,1109721600
A10X1BIQ6K9XCQ,B00005O0MZ,4,1354406400
A1MWVRI2MMLEVR,B00005R1H2,5,1335052800
A2UQEE35GKEJ8M,B00005R1H2,3,1371081600
A13J6RW4FQIA8M,B00005REAQ,5,1402444800
ABWYPP3VP5OWR,B00005REAQ,5,1393113600
A3HTZL0151NRCG,B00005REAT,5,1390953600
A3285OPK3ETNH5,B00005REAT,5,1397606400
AXVBCRKYX1SU4,B00005REAT,3,1393632000
A1TY14KGQR6NJX,B00005REAT,5,1388016000
APXVA0ZDDW3FV,B00005REAT,5,1398643200
AO4COBQ26A9Q1,B00005REAT,5,1334275200
ATMBS8I8DIVC3,B00005REAT,1,1391212800
A12LN1UTGCPU4R,B00005S81T,5,1360195200
A27OX8GCYXVXDT,B00005S81T,1,1246838400
A1D4SEIIPD2J41,B00005S81T,1,1379721600
A398STUCUIFVHR,B00005S81T,3,1365811200
ASMK582FKPNDA,B00005S81T,5,1384214400
A24XFXUCAMWP0D,B00005T83D,5,1341014400
A1MJDHWZP64JRZ,B00005TZU8,5,1360368000
AQG80SOFS0C58,B00005TZU8,4,1402963200
A3CAWVLH3HEADC,B00005TZU8,3,1241049600
A3C8IF7BATTNCL,B00005TZU8,5,1385942400
A3EQ03LUCUTE6Q,B00005UN90,5,1402963200
A1L43KWWR05PCS,B00005UN90,5,1076544000
A3V6Z4RCDGRC44,B00005UN90,5,1260230400
A2IK6HFZ6DX7UJ,B00005UN90,5,1380499200
A1BYY28UDTKFK3,B00005UQSP,1,1391904000
A2DQNEF0HS66ZZ,B00005UQSP,5,1393545600
